Date,TimeSec,Hours,Heating,Cooling,DNI,Tamb,
01/01/1901 00:00,0,0,23.5254153,0,0.00E+00,7.69E+00,
01/01/1901 01:00,3600,1,28.1322228,0,0.00E+00,1.02E+01,
01/01/1901 02:00,7200,2,29.18125343,0,0.00E+00,1.24E+01,
01/01/1901 03:00,10800,3,34.06170669,0,0.00E+00,1.20E+01,
01/01/1901 04:00,14400,4,43.9918611,0,0.00E+00,1.17E+01,
01/01/1901 05:00,18000,5,53.48331124,0,0.00E+00,1.15E+01,
01/01/1901 06:00,21600,6,140.8577362,0,0.00E+00,1.13E+01,
01/01/1901 07:00,25200,7,220.5699983,0,0.00E+00,1.11E+01,
01/01/1901 08:00,28800,8,161.3214718,0,0.00E+00,1.11E+01,
01/01/1901 09:00,32400,9,117.4762525,0,0.00E+00,1.10E+01,
01/01/1901 10:00,36000,10,93.01615134,0,1.00E+02,1.11E+01,
01/01/1901 11:00,39600,11,65.6625803,0,4.33E+02,1.24E+01,
01/01/1901 12:00,43200,12,42.8756161,0,4.67E+02,1.39E+01,
01/01/1901 13:00,46800,13,45.07526576,0,0.00E+00,1.46E+01,
01/01/1901 14:00,50400,14,37.96826794,0,4.33E+01,1.42E+01,
01/01/1901 15:00,54000,15,75.41267219,0,0.00E+00,1.43E+01,
01/01/1901 16:00,57600,16,88.40304763,0,4.99E+02,1.49E+01,
01/01/1901 17:00,61200,17,95.25732336,0,1.75E+02,1.53E+01,
01/01/1901 18:00,64800,18,118.5068584,0,0.00E+00,1.48E+01,
01/01/1901 19:00,68400,19,114.2251813,0,0.00E+00,1.42E+01,
01/01/1901 20:00,72000,20,0,0,0.00E+00,1.35E+01,
01/01/1901 21:00,75600,21,0,0,0.00E+00,1.27E+01,
01/01/1901 22:00,79200,22,0,0,0.00E+00,1.19E+01,
01/01/1901 23:00,82800,23,5.196662504,0,0.00E+00,1.11E+01,
02/01/1901 00:00,86400,0,12.92729967,0,0.00E+00,1.04E+01,
02/01/1901 01:00,90000,1,22.32889463,0,0.00E+00,9.60E+00,
02/01/1901 02:00,93600,2,28.48302429,0,0.00E+00,8.80E+00,
02/01/1901 03:00,97200,3,33.8513622,0,0.00E+00,8.00E+00,
02/01/1901 04:00,100800,4,39.19767331,0,0.00E+00,7.36E+00,
02/01/1901 05:00,104400,5,51.56562321,0,0.00E+00,6.95E+00,
02/01/1901 06:00,108000,6,134.7830929,0,0.00E+00,6.48E+00,
02/01/1901 07:00,111600,7,239.6658817,0,0.00E+00,6.15E+00,
02/01/1901 08:00,115200,8,184.6271653,0,0.00E+00,5.85E+00,
02/01/1901 09:00,118800,9,144.1944673,0,0.00E+00,5.60E+00,
02/01/1901 10:00,122400,10,115.6662868,0,3.28E+02,5.83E+00,
02/01/1901 11:00,126000,11,90.23165508,0,6.62E+02,7.15E+00,
02/01/1901 12:00,129600,12,70.63956636,0,7.15E+02,8.60E+00,
02/01/1901 13:00,133200,13,54.68675735,0,7.87E+02,9.97E+00,
02/01/1901 14:00,136800,14,46.91322875,0,7.97E+02,1.11E+01,
02/01/1901 15:00,140400,15,86.90309512,0,7.19E+02,1.18E+01,
02/01/1901 16:00,144000,16,106.1889907,0,7.56E+02,1.21E+01,
02/01/1901 17:00,147600,17,112.5572355,0,6.60E+02,1.21E+01,
02/01/1901 18:00,151200,18,132.193641,0,3.42E+02,1.13E+01,
02/01/1901 19:00,154800,19,124.2797889,0,0.00E+00,1.03E+01,
02/01/1901 20:00,158400,20,0,0,0.00E+00,9.52E+00,
02/01/1901 21:00,162000,21,0,0,0.00E+00,9.05E+00,
02/01/1901 22:00,165600,22,0.817180175,0,0.00E+00,8.55E+00,
02/01/1901 23:00,169200,23,12.06004217,0,0.00E+00,8.05E+00,
03/01/1901 00:00,172800,0,17.26124676,0,0.00E+00,7.55E+00,
03/01/1901 01:00,176400,1,25.94632196,0,0.00E+00,7.11E+00,
03/01/1901 02:00,180000,2,31.34762867,0,0.00E+00,6.90E+00,
03/01/1901 03:00,183600,3,35.91906955,0,0.00E+00,6.69E+00,
03/01/1901 04:00,187200,4,42.39492329,0,0.00E+00,6.55E+00,
03/01/1901 05:00,190800,5,55.30475301,0,0.00E+00,6.45E+00,
03/01/1901 06:00,194400,6,144.3928926,0,0.00E+00,6.35E+00,
03/01/1901 07:00,198000,7,245.7210992,0,0.00E+00,6.24E+00,
03/01/1901 08:00,201600,8,187.8009512,0,0.00E+00,6.19E+00,
03/01/1901 09:00,205200,9,145.1238541,0,0.00E+00,6.20E+00,
03/01/1901 10:00,208800,10,104.8945983,0,5.28E+02,6.67E+00,
03/01/1901 11:00,212400,11,79.59508715,0,6.73E+02,8.55E+00,
03/01/1901 12:00,216000,12,57.90333918,0,5.84E+02,1.04E+01,
03/01/1901 13:00,219600,13,44.62927541,0,4.56E+02,1.19E+01,
03/01/1901 14:00,223200,14,36.26833415,0,4.48E+02,1.29E+01,
03/01/1901 15:00,226800,15,65.53636878,0,4.93E+02,1.36E+01,
03/01/1901 16:00,230400,16,84.07658479,0,4.80E+02,1.40E+01,
03/01/1901 17:00,234000,17,90.10494764,0,5.72E+02,1.41E+01,
03/01/1901 18:00,237600,18,107.7262555,0,4.64E+02,1.36E+01,
03/01/1901 19:00,241200,19,108.6722352,0,0.00E+00,1.25E+01,
03/01/1901 20:00,244800,20,0,0,0.00E+00,1.16E+01,
03/01/1901 21:00,248400,21,0,0,0.00E+00,1.10E+01,
03/01/1901 22:00,252000,22,0,0,0.00E+00,1.04E+01,
03/01/1901 23:00,255600,23,3.871538242,0,0.00E+00,9.65E+00,
04/01/1901 00:00,259200,0,12.25448421,0,0.00E+00,8.95E+00,
04/01/1901 01:00,262800,1,21.76671083,0,0.00E+00,8.25E+00,
04/01/1901 02:00,266400,2,28.1143103,0,0.00E+00,7.47E+00,
04/01/1901 03:00,270000,3,33.72638385,0,0.00E+00,6.57E+00,
04/01/1901 04:00,273600,4,38.64017861,0,0.00E+00,5.99E+00,
04/01/1901 05:00,277200,5,48.26452901,0,0.00E+00,5.55E+00,
04/01/1901 06:00,280800,6,136.995154,0,0.00E+00,5.08E+00,
04/01/1901 07:00,284400,7,247.5792542,0,0.00E+00,4.75E+00,
04/01/1901 08:00,288000,8,192.9067012,0,0.00E+00,4.45E+00,
04/01/1901 09:00,291600,9,152.8601928,0,0.00E+00,4.19E+00,
04/01/1901 10:00,295200,10,116.4013038,0,5.28E+02,4.55E+00,
04/01/1901 11:00,298800,11,90.36336472,0,7.77E+02,6.20E+00,
04/01/1901 12:00,302400,12,68.00064114,0,8.83E+02,7.96E+00,
04/01/1901 13:00,306000,13,51.13926803,0,9.38E+02,9.59E+00,
04/01/1901 14:00,309600,14,43.73343001,0,9.51E+02,1.09E+01,
04/01/1901 15:00,313200,15,79.01380011,0,9.35E+02,1.18E+01,
04/01/1901 16:00,316800,16,98.45027982,0,8.80E+02,1.23E+01,
04/01/1901 17:00,320400,17,103.8718669,0,7.69E+02,1.22E+01,
04/01/1901 18:00,324000,18,122.7241668,0,5.18E+02,1.14E+01,
04/01/1901 19:00,327600,19,117.7208703,0,0.00E+00,1.02E+01,
04/01/1901 20:00,331200,20,0,0,0.00E+00,9.21E+00,
04/01/1901 21:00,334800,21,0,0,0.00E+00,8.60E+00,
04/01/1901 22:00,338400,22,0.375594535,0,0.00E+00,8.00E+00,
04/01/1901 23:00,342000,23,10.55756992,0,0.00E+00,7.36E+00,
05/01/1901 00:00,345600,0,16.71572266,0,0.00E+00,6.67E+00,
05/01/1901 01:00,349200,1,20.1650461,0,0.00E+00,6.20E+00,
05/01/1901 02:00,352800,2,22.77093801,0,0.00E+00,5.80E+00,
05/01/1901 03:00,356400,3,24.99157509,0,0.00E+00,5.40E+00,
05/01/1901 04:00,360000,4,26.83509503,0,0.00E+00,5.08E+00,
05/01/1901 05:00,363600,5,28.44618484,0,0.00E+00,4.85E+00,
05/01/1901 06:00,367200,6,29.9238194,0,0.00E+00,4.58E+00,
05/01/1901 07:00,370800,7,31.17240913,0,0.00E+00,4.45E+00,
05/01/1901 08:00,374400,8,32.29025777,0,0.00E+00,4.35E+00,
05/01/1901 09:00,378000,9,33.52099982,0,0.00E+00,4.27E+00,
05/01/1901 10:00,381600,10,29.42361191,0,2.55E+02,4.57E+00,
05/01/1901 11:00,385200,11,24.91193259,0,5.35E+02,5.98E+00,
05/01/1901 12:00,388800,12,21.83001753,0,6.57E+02,7.65E+00,
05/01/1901 13:00,392400,13,19.53481456,0,7.32E+02,9.29E+00,
05/01/1901 14:00,396000,14,19.04402447,0,7.66E+02,1.06E+01,
05/01/1901 15:00,399600,15,20.3458798,0,7.46E+02,1.15E+01,
05/01/1901 16:00,403200,16,20.2206298,0,6.41E+02,1.20E+01,
05/01/1901 17:00,406800,17,19.23070537,0,6.43E+02,1.19E+01,
05/01/1901 18:00,410400,18,19.8187455,0,3.64E+02,1.13E+01,
05/01/1901 19:00,414000,19,24.87734675,0,0.00E+00,1.02E+01,
05/01/1901 20:00,417600,20,27.72501582,0,0.00E+00,9.45E+00,
05/01/1901 21:00,421200,21,29.85956074,0,0.00E+00,8.95E+00,
05/01/1901 22:00,424800,22,33.05354345,0,0.00E+00,8.40E+00,
05/01/1901 23:00,428400,23,37.52917497,0,0.00E+00,7.85E+00,
06/01/1901 00:00,432000,0,42.3201071,0,0.00E+00,7.35E+00,
06/01/1901 01:00,435600,1,47.38604386,0,0.00E+00,6.85E+00,
06/01/1901 02:00,439200,2,53.43604166,0,0.00E+00,6.31E+00,
06/01/1901 03:00,442800,3,59.7045875,0,0.00E+00,5.74E+00,
06/01/1901 04:00,446400,4,65.00836474,0,0.00E+00,5.28E+00,
06/01/1901 05:00,450000,5,69.69631946,0,0.00E+00,4.95E+00,
06/01/1901 06:00,453600,6,74.04717046,0,0.00E+00,4.64E+00,
06/01/1901 07:00,457200,7,78.05949269,0,0.00E+00,4.39E+00,
06/01/1901 08:00,460800,8,81.72479817,0,0.00E+00,4.20E+00,
06/01/1901 09:00,464400,9,85.02676263,0,0.00E+00,4.02E+00,
06/01/1901 10:00,468000,10,61.87907732,0,5.90E+02,4.40E+00,
06/01/1901 11:00,471600,11,47.58583542,0,6.50E+02,6.21E+00,
06/01/1901 12:00,475200,12,46.64641637,0,3.90E+02,7.89E+00,
06/01/1901 13:00,478800,13,49.63995488,0,8.78E+01,8.45E+00,
06/01/1901 14:00,482400,14,54.5193898,0,0.00E+00,8.41E+00,
06/01/1901 15:00,486000,15,51.46241825,0,1.48E+02,8.55E+00,
06/01/1901 16:00,489600,16,52.64987996,0,4.35E+02,8.85E+00,
06/01/1901 17:00,493200,17,49.11923083,0,5.15E+02,9.14E+00,
06/01/1901 18:00,496800,18,56.25976331,0,7.83E+01,8.60E+00,
06/01/1901 19:00,500400,19,64.86927066,0,0.00E+00,7.80E+00,
06/01/1901 20:00,504000,20,69.09630405,0,0.00E+00,7.20E+00,
06/01/1901 21:00,507600,21,72.29573115,0,0.00E+00,6.90E+00,
06/01/1901 22:00,511200,22,75.53571643,0,0.00E+00,6.55E+00,
06/01/1901 23:00,514800,23,78.81996938,0,0.00E+00,6.20E+00,
07/01/1901 00:00,518400,0,82.12201485,0,0.00E+00,5.82E+00,
07/01/1901 01:00,522000,1,102.4641491,0,0.00E+00,5.65E+00,
07/01/1901 02:00,525600,2,115.9017387,0,0.00E+00,5.55E+00,
07/01/1901 03:00,529200,3,127.8782069,0,0.00E+00,5.44E+00,
07/01/1901 04:00,532800,4,138.8260232,0,0.00E+00,5.39E+00,
07/01/1901 05:00,536400,5,148.9247984,0,0.00E+00,5.40E+00,
07/01/1901 06:00,540000,6,229.276029,0,0.00E+00,5.40E+00,
07/01/1901 07:00,543600,7,327.0716699,0,0.00E+00,5.40E+00,
07/01/1901 08:00,547200,8,263.4380174,0,0.00E+00,5.40E+00,
07/01/1901 09:00,550800,9,215.7447512,0,0.00E+00,5.44E+00,
07/01/1901 10:00,554400,10,197.2906475,0,0.00E+00,5.57E+00,
07/01/1901 11:00,558000,11,169.2479435,0,2.09E+02,6.26E+00,
07/01/1901 12:00,561600,12,129.4251236,0,6.35E+02,8.30E+00,
07/01/1901 13:00,565200,13,108.5597286,0,4.29E+02,1.03E+01,
07/01/1901 14:00,568800,14,107.6056774,0,6.37E+00,1.07E+01,
07/01/1901 15:00,572400,15,153.2124667,0,0.00E+00,1.03E+01,
07/01/1901 16:00,576000,16,168.9990654,0,1.33E+01,1.01E+01,
07/01/1901 17:00,579600,17,182.8970381,0,0.00E+00,9.88E+00,
07/01/1901 18:00,583200,18,202.0351948,0,5.95E+01,9.23E+00,
07/01/1901 19:00,586800,19,175.5142952,0,0.00E+00,8.74E+00,
07/01/1901 20:00,590400,20,0,0,0.00E+00,8.41E+00,
07/01/1901 21:00,594000,21,0.572764397,0,0.00E+00,7.95E+00,
07/01/1901 22:00,597600,22,20.82354881,0,0.00E+00,7.45E+00,
07/01/1901 23:00,601200,23,26.67084766,0,0.00E+00,6.99E+00,
08/01/1901 00:00,604800,0,30.00011043,0,0.00E+00,6.58E+00,
08/01/1901 01:00,608400,1,39.16247142,0,0.00E+00,5.95E+00,
08/01/1901 02:00,612000,2,54.31733848,0,0.00E+00,5.25E+00,
08/01/1901 03:00,615600,3,69.97303317,0,0.00E+00,4.55E+00,
08/01/1901 04:00,619200,4,90.96640819,0,0.00E+00,3.96E+00,
08/01/1901 05:00,622800,5,108.1986508,0,0.00E+00,3.60E+00,
08/01/1901 06:00,626400,6,194.7924376,0,0.00E+00,3.20E+00,
08/01/1901 07:00,630000,7,307.9422965,0,0.00E+00,2.88E+00,
08/01/1901 08:00,633600,8,249.9698064,0,0.00E+00,2.65E+00,
08/01/1901 09:00,637200,9,207.1982599,0,0.00E+00,2.43E+00,
08/01/1901 10:00,640800,10,169.570173,0,5.14E+02,2.86E+00,
08/01/1901 11:00,644400,11,140.1842229,0,7.78E+02,4.55E+00,
08/01/1901 12:00,648000,12,113.2640886,0,8.87E+02,6.41E+00,
08/01/1901 13:00,651600,13,92.33874062,0,9.40E+02,8.13E+00,
08/01/1901 14:00,655200,14,82.29270571,0,9.54E+02,9.61E+00,
08/01/1901 15:00,658800,15,124.2632048,0,9.43E+02,1.06E+01,
08/01/1901 16:00,662400,16,139.4909847,0,8.90E+02,1.11E+01,
08/01/1901 17:00,666000,17,142.960629,0,7.82E+02,1.11E+01,
08/01/1901 18:00,669600,18,160.3587926,0,5.49E+02,1.03E+01,
08/01/1901 19:00,673200,19,150.6152682,0,0.00E+00,9.01E+00,
08/01/1901 20:00,676800,20,0,0,0.00E+00,8.01E+00,
08/01/1901 21:00,680400,21,0,0,0.00E+00,7.41E+00,
08/01/1901 22:00,684000,22,14.23200697,0,0.00E+00,6.75E+00,
08/01/1901 23:00,687600,23,23.0615089,0,0.00E+00,6.05E+00,
09/01/1901 00:00,691200,0,27.36006487,0,0.00E+00,5.35E+00,
09/01/1901 01:00,694800,1,36.04836891,0,0.00E+00,4.73E+00,
09/01/1901 02:00,698400,2,44.64372386,0,0.00E+00,4.20E+00,
09/01/1901 03:00,702000,3,59.56764771,0,0.00E+00,3.62E+00,
09/01/1901 04:00,705600,4,80.12913759,0,0.00E+00,3.25E+00,
09/01/1901 05:00,709200,5,99.06922113,0,0.00E+00,2.95E+00,
09/01/1901 06:00,712800,6,186.6711282,0,0.00E+00,2.65E+00,
09/01/1901 07:00,716400,7,303.2004925,0,0.00E+00,2.35E+00,
09/01/1901 08:00,720000,8,246.2274514,0,0.00E+00,2.09E+00,
09/01/1901 09:00,723600,9,203.9418155,0,0.00E+00,1.94E+00,
09/01/1901 10:00,727200,10,168.184899,0,4.13E+02,2.37E+00,
09/01/1901 11:00,730800,11,140.8993747,0,6.91E+02,3.95E+00,
09/01/1901 12:00,734400,12,115.8861247,0,7.94E+02,5.65E+00,
09/01/1901 13:00,738000,13,96.05840188,0,8.43E+02,7.28E+00,
09/01/1901 14:00,741600,14,86.54231496,0,8.53E+02,8.67E+00,
09/01/1901 15:00,745200,15,128.7678431,0,8.36E+02,9.55E+00,
09/01/1901 16:00,748800,16,144.566712,0,7.80E+02,1.00E+01,
09/01/1901 17:00,752400,17,148.9656325,0,6.82E+02,1.00E+01,
09/01/1901 18:00,756000,18,167.2262052,0,4.23E+02,9.23E+00,
09/01/1901 19:00,759600,19,151.4857276,0,0.00E+00,8.01E+00,
09/01/1901 20:00,763200,20,0,0,0.00E+00,7.30E+00,
09/01/1901 21:00,766800,21,0,0,0.00E+00,6.90E+00,
09/01/1901 22:00,770400,22,13.06391842,0,0.00E+00,6.50E+00,
09/01/1901 23:00,774000,23,21.68658039,0,0.00E+00,6.10E+00,
10/01/1901 00:00,777600,0,25.64559271,0,0.00E+00,5.65E+00,
10/01/1901 01:00,781200,1,34.05179167,0,0.00E+00,5.23E+00,
10/01/1901 02:00,784800,2,39.61643548,0,0.00E+00,5.00E+00,
10/01/1901 03:00,788400,3,50.15009263,0,0.00E+00,4.75E+00,
10/01/1901 04:00,792000,4,69.37102887,0,0.00E+00,4.49E+00,
10/01/1901 05:00,795600,5,87.9303285,0,0.00E+00,4.35E+00,
10/01/1901 06:00,799200,6,174.7379038,0,0.00E+00,4.19E+00,
10/01/1901 07:00,802800,7,283.5484952,0,0.00E+00,4.05E+00,
10/01/1901 08:00,806400,8,225.1025434,0,0.00E+00,3.95E+00,
10/01/1901 09:00,810000,9,181.6736896,0,0.00E+00,3.92E+00,
10/01/1901 10:00,813600,10,165.6928787,0,0.00E+00,4.07E+00,
10/01/1901 11:00,817200,11,150.8706688,0,1.53E+01,4.70E+00,
10/01/1901 12:00,820800,12,136.3493041,0,2.65E+00,5.50E+00,
10/01/1901 13:00,824400,13,128.1138151,0,0.00E+00,6.00E+00,
10/01/1901 14:00,828000,14,100.7629946,0,5.73E+02,7.02E+00,
10/01/1901 15:00,831600,15,133.9924355,0,2.38E+02,8.46E+00,
10/01/1901 16:00,835200,16,149.3461576,0,3.12E+02,9.08E+00,
10/01/1901 17:00,838800,17,157.9491342,0,1.72E+02,9.12E+00,
10/01/1901 18:00,842400,18,173.556558,0,2.47E+02,8.87E+00,
10/01/1901 19:00,846000,19,151.5469418,0,0.00E+00,8.30E+00,
10/01/1901 20:00,849600,20,0,0,0.00E+00,7.70E+00,
10/01/1901 21:00,853200,21,0,0,0.00E+00,7.30E+00,
10/01/1901 22:00,856800,22,12.12893787,0,0.00E+00,6.85E+00,
10/01/1901 23:00,860400,23,20.97411549,0,0.00E+00,6.40E+00,
11/01/1901 00:00,864000,0,24.78375145,0,0.00E+00,6.00E+00,
11/01/1901 01:00,867600,1,33.16389229,0,0.00E+00,5.56E+00,
11/01/1901 02:00,871200,2,38.6235318,0,0.00E+00,5.10E+00,
11/01/1901 03:00,874800,3,47.21368235,0,0.00E+00,4.62E+00,
11/01/1901 04:00,878400,4,65.86831617,0,0.00E+00,4.30E+00,
11/01/1901 05:00,882000,5,84.97683809,0,0.00E+00,4.10E+00,
11/01/1901 06:00,885600,6,172.2241979,0,0.00E+00,3.85E+00,
11/01/1901 07:00,889200,7,282.8461827,0,0.00E+00,3.64E+00,
11/01/1901 08:00,892800,8,224.8052579,0,0.00E+00,3.50E+00,
11/01/1901 09:00,896400,9,181.8534421,0,0.00E+00,3.39E+00,
11/01/1901 10:00,900000,10,149.4709282,0,3.46E+02,3.83E+00,
11/01/1901 11:00,903600,11,120.7689857,0,6.74E+02,5.40E+00,
11/01/1901 12:00,907200,12,96.17333511,0,7.27E+02,7.15E+00,
11/01/1901 13:00,910800,13,76.58440584,0,7.99E+02,8.82E+00,
11/01/1901 14:00,914400,14,65.87053483,0,6.45E+02,1.02E+01,
11/01/1901 15:00,918000,15,104.7250313,0,4.77E+02,1.09E+01,
11/01/1901 16:00,921600,16,123.2090626,0,5.68E+02,1.12E+01,
11/01/1901 17:00,925200,17,129.4893527,0,4.72E+02,1.13E+01,
11/01/1901 18:00,928800,18,150.5274265,0,2.49E+02,1.05E+01,
11/01/1901 19:00,932400,19,137.3726256,0,0.00E+00,9.43E+00,
11/01/1901 20:00,936000,20,0,0,0.00E+00,8.54E+00,
11/01/1901 21:00,939600,21,0,0,0.00E+00,7.80E+00,
11/01/1901 22:00,943200,22,8.023479848,0,0.00E+00,7.00E+00,
11/01/1901 23:00,946800,23,19.15737909,0,0.00E+00,6.20E+00,
12/01/1901 00:00,950400,0,23.9032434,0,0.00E+00,5.40E+00,
12/01/1901 01:00,954000,1,27.35057405,0,0.00E+00,4.66E+00,
12/01/1901 02:00,957600,2,30.34025326,0,0.00E+00,3.85E+00,
12/01/1901 03:00,961200,3,33.17926952,0,0.00E+00,2.95E+00,
12/01/1901 04:00,964800,4,35.47718401,0,0.00E+00,2.25E+00,
12/01/1901 05:00,968400,5,37.98079472,0,0.00E+00,1.85E+00,
12/01/1901 06:00,972000,6,41.95448904,0,0.00E+00,1.35E+00,
12/01/1901 07:00,975600,7,48.35318545,0,0.00E+00,9.30E-01,
12/01/1901 08:00,979200,8,56.58922598,0,0.00E+00,6.02E-01,
12/01/1901 09:00,982800,9,64.80127564,0,0.00E+00,2.97E-01,
12/01/1901 10:00,986400,10,60.69083917,0,1.58E+02,4.55E-01,
12/01/1901 11:00,990000,11,45.80269502,0,5.72E+02,1.49E+00,
12/01/1901 12:00,993600,12,52.00268449,0,1.11E+02,2.30E+00,
12/01/1901 13:00,997200,13,50.17752572,0,2.09E+02,2.75E+00,
12/01/1901 14:00,1000800,14,50.05369903,0,3.20E+02,3.32E+00,
12/01/1901 15:00,1004400,15,64.20953335,0,0.00E+00,3.32E+00,
12/01/1901 16:00,1008000,16,65.55010909,0,2.56E+01,2.80E+00,
12/01/1901 17:00,1011600,17,68.50660808,0,1.15E+02,2.60E+00,
12/01/1901 18:00,1015200,18,77.71584962,0,0.00E+00,2.30E+00,
12/01/1901 19:00,1018800,19,85.14435701,0,0.00E+00,1.70E+00,
12/01/1901 20:00,1022400,20,90.5654739,0,0.00E+00,1.17E+00,
12/01/1901 21:00,1026000,21,94.94154845,0,0.00E+00,9.04E-01,
12/01/1901 22:00,1029600,22,99.24384819,0,0.00E+00,6.00E-01,
12/01/1901 23:00,1033200,23,103.6920459,0,0.00E+00,2.48E-01,
13/01/1901 00:00,1036800,0,108.0567285,0,0.00E+00,-1.15E-01,
13/01/1901 01:00,1040400,1,111.6913715,0,0.00E+00,-3.17E-01,
13/01/1901 02:00,1044000,2,114.5776236,0,0.00E+00,-3.58E-01,
13/01/1901 03:00,1047600,3,117.1183604,0,0.00E+00,-3.50E-01,
13/01/1901 04:00,1051200,4,119.3048035,0,0.00E+00,-3.00E-01,
13/01/1901 05:00,1054800,5,121.5611541,0,0.00E+00,-3.00E-01,
13/01/1901 06:00,1058400,6,123.4677192,0,0.00E+00,-2.50E-01,
13/01/1901 07:00,1062000,7,125.2362885,0,0.00E+00,-2.00E-01,
13/01/1901 08:00,1065600,8,127.0902064,0,0.00E+00,-2.00E-01,
13/01/1901 09:00,1069200,9,128.6166841,0,0.00E+00,-1.91E-01,
13/01/1901 10:00,1072800,10,119.2291202,0,1.74E+02,2.85E-01,
13/01/1901 11:00,1076400,11,112.1158983,0,1.09E+02,1.53E+00,
13/01/1901 12:00,1080000,12,101.5351017,0,1.42E+02,2.97E+00,
13/01/1901 13:00,1083600,13,94.21964461,0,1.18E+02,4.27E+00,
13/01/1901 14:00,1087200,14,87.8999719,0,1.55E+02,5.31E+00,
13/01/1901 15:00,1090800,15,85.12869993,0,1.80E+02,6.19E+00,
13/01/1901 16:00,1094400,16,85.7749887,0,3.03E+02,6.75E+00,
13/01/1901 17:00,1098000,17,84.47755175,0,1.24E+02,6.91E+00,
13/01/1901 18:00,1101600,18,89.58345456,0,5.95E+01,6.32E+00,
13/01/1901 19:00,1105200,19,97.6882409,0,0.00E+00,5.41E+00,
13/01/1901 20:00,1108800,20,101.147635,0,0.00E+00,4.87E+00,
13/01/1901 21:00,1112400,21,103.2167927,0,0.00E+00,4.65E+00,
13/01/1901 22:00,1116000,22,105.5902152,0,0.00E+00,4.35E+00,
13/01/1901 23:00,1119600,23,108.0587793,0,0.00E+00,4.05E+00,
14/01/1901 00:00,1123200,0,110.594621,0,0.00E+00,3.78E+00,
14/01/1901 01:00,1126800,1,131.2916054,0,0.00E+00,3.35E+00,
14/01/1901 02:00,1130400,2,146.0316532,0,0.00E+00,2.85E+00,
14/01/1901 03:00,1134000,3,159.4086798,0,0.00E+00,2.35E+00,
14/01/1901 04:00,1137600,4,171.4216007,0,0.00E+00,1.97E+00,
14/01/1901 05:00,1141200,5,182.4770277,0,0.00E+00,1.74E+00,
14/01/1901 06:00,1144800,6,263.8731539,0,0.00E+00,1.50E+00,
14/01/1901 07:00,1148400,7,379.1008523,0,0.00E+00,1.30E+00,
14/01/1901 08:00,1152000,8,317.2275749,0,0.00E+00,1.10E+00,
14/01/1901 09:00,1155600,9,270.9371161,0,0.00E+00,9.41E-01,
14/01/1901 10:00,1159200,10,234.7447032,0,3.63E+02,1.37E+00,
14/01/1901 11:00,1162800,11,204.8739176,0,5.86E+02,2.95E+00,
14/01/1901 12:00,1166400,12,177.2426337,0,6.60E+02,4.65E+00,
14/01/1901 13:00,1170000,13,155.5920453,0,6.79E+02,6.25E+00,
14/01/1901 14:00,1173600,14,142.9956836,0,7.00E+02,7.49E+00,
14/01/1901 15:00,1177200,15,182.005607,0,6.87E+02,8.41E+00,
14/01/1901 16:00,1180800,16,195.7774439,0,6.42E+02,8.86E+00,
14/01/1901 17:00,1184400,17,199.6206174,0,5.52E+02,8.84E+00,
14/01/1901 18:00,1188000,18,216.6497286,0,3.71E+02,8.18E+00,
14/01/1901 19:00,1191600,19,193.8495557,0,0.00E+00,7.09E+00,
14/01/1901 20:00,1195200,20,0,0,0.00E+00,6.35E+00,
14/01/1901 21:00,1198800,21,10.70619242,0,0.00E+00,5.85E+00,
14/01/1901 22:00,1202400,22,29.34037836,0,0.00E+00,5.35E+00,
14/01/1901 23:00,1206000,23,34.81205707,0,0.00E+00,4.85E+00,
15/01/1901 00:00,1209600,0,39.42437174,0,0.00E+00,4.35E+00,
15/01/1901 01:00,1213200,1,58.31145278,0,0.00E+00,3.85E+00,
15/01/1901 02:00,1216800,2,76.83299656,0,0.00E+00,3.39E+00,
15/01/1901 03:00,1220400,3,98.24207719,0,0.00E+00,2.94E+00,
15/01/1901 04:00,1224000,4,116.0850397,0,0.00E+00,2.59E+00,
15/01/1901 05:00,1227600,5,131.9026208,0,0.00E+00,2.34E+00,
15/01/1901 06:00,1231200,6,217.3576725,0,0.00E+00,2.10E+00,
15/01/1901 07:00,1234800,7,333.7304343,0,0.00E+00,1.90E+00,
15/01/1901 08:00,1238400,8,274.9998239,0,0.00E+00,1.70E+00,
15/01/1901 09:00,1242000,9,231.4690116,0,0.00E+00,1.55E+00,
15/01/1901 10:00,1245600,10,207.3090143,0,7.71E+01,1.84E+00,
15/01/1901 11:00,1249200,11,188.169942,0,1.38E+02,2.85E+00,
15/01/1901 12:00,1252800,12,168.1651458,0,1.17E+02,3.95E+00,
15/01/1901 13:00,1256400,13,151.5009238,0,1.02E+02,4.95E+00,
15/01/1901 14:00,1260000,14,137.698587,0,1.31E+02,5.66E+00,
15/01/1901 15:00,1263600,15,173.6655242,0,1.50E+02,6.33E+00,
15/01/1901 16:00,1267200,16,189.5877455,0,1.25E+02,6.72E+00,
15/01/1901 17:00,1270800,17,200.8765978,0,8.70E+01,6.67E+00,
15/01/1901 18:00,1274400,18,222.9452462,0,4.98E+01,6.17E+00,
15/01/1901 19:00,1278000,19,186.7935871,0,0.00E+00,5.38E+00,
15/01/1901 20:00,1281600,20,0,0,0.00E+00,4.87E+00,
15/01/1901 21:00,1285200,21,8.480347067,0,0.00E+00,4.58E+00,
